DateOfDeparture,Departure,Arrival,WeeksToDeparture,log_PAX,std_wtd
01/12/2012,LAX,DFW,12,10.58061035,10.12959504
04/11/2012,LGA,MIA,10.15789474,10.18199462,9.275194864
19/12/2011,ATL,DFW,9.9,11.05357334,8.340768613
30/08/2012,JFK,SFO,15.35483871,12.39293355,9.877747338
10/10/2012,ORD,PHX,15.35714286,11.15519249,10.87713976
02/09/2012,SFO,LAS,14.5862069,10.10089594,9.317867787
11/06/2012,LAX,LAS,17.70588235,12.33880117,12.99074125
04/06/2012,BOS,LAX,9.6,11.64521988,6.081897211
31/01/2013,PHL,ORD,9.444444444,12.10504203,6.887518312
06/10/2012,JFK,MIA,19.77777778,10.29739075,13.11511911
01/04/2012,MIA,ATL,8.736842105,10.43400108,6.894781483
23/10/2011,ATL,PHL,10.47826087,11.5139614,7.58509043
03/04/2012,PHL,BOS,8.066666667,11.00826806,6.05294104
19/04/2012,PHL,MCO,17.34482759,11.01335667,12.61596455
18/08/2012,PHL,ATL,11.27272727,9.871885164,7.722458393
05/03/2013,SEA,SFO,7.307692308,9.843555873,6.355897726
28/03/2012,ATL,ORD,8.842105263,11.82461638,7.010017894
02/09/2011,LGA,DTW,10.1,10.91421574,6.789310484
19/10/2012,EWR,MCO,13.89285714,10.77518151,8.845753473
23/10/2012,PHL,ORD,8,12.0879842,5.391351098
22/04/2012,LGA,CLT,8.5,10.34162149,5.338539126
22/03/2012,EWR,MCO,11.55555556,11.14101009,11.15253715
18/04/2012,LAX,DEN,9.5,11.30011786,7.639922843
16/01/2012,ATL,LGA,10.55,12.23352338,7.830271892
15/11/2011,DEN,ORD,9,11.20170302,6.480740698
14/01/2012,ORD,LGA,11.5,11.06349345,9.344291812
17/10/2011,ORD,DTW,9.333333333,11.69171258,6.782329983
02/03/2013,PHL,ATL,5.636363636,8.714712485,4.410730717
16/10/2011,DTW,ATL,9.3,10.37053642,7.145848997
29/12/2011,ATL,LGA,15.24137931,11.03859354,10.50052778
23/02/2012,DTW,ATL,11.26315789,10.88722575,10.85685705
14/05/2012,SEA,DEN,8.5,10.79242331,5.338539126
11/11/2012,ATL,PHL,9.058823529,11.35592107,6.859943406
28/01/2013,LAX,SFO,11.66666667,12.59934525,8.995973334
13/10/2011,DEN,MSP,11.54545455,10.74021219,7.950605085
29/01/2013,ATL,BOS,7.944444444,11.14574955,6.03394537
19/11/2011,EWR,MCO,16.85294118,9.834016335,10.56045325
07/07/2012,LAX,BOS,14.62962963,10.31963724,10.95848161
08/09/2012,DFW,ATL,12.11111111,9.522464517,10.86217879
12/12/2012,DEN,DFW,10.22222222,11.2782025,9.200738817
21/05/2012,ATL,DEN,9.736842105,11.22453043,6.7646311
02/10/2011,BOS,EWR,11.15789474,9.909000334,8.927256378
10/02/2013,ATL,EWR,7.9375,10.47514192,5.48292805
04/03/2012,DEN,PHX,10.23809524,11.00826806,6.647591759
29/12/2011,ATL,CLT,11.45454545,8.944033095,9.215552448
10/04/2012,CLT,LGA,9.411764706,11.22453043,7.705994611
09/07/2012,SFO,DEN,13.53846154,11.19249325,9.214036116
10/06/2012,LAX,BOS,12.30434783,11.16926784,9.300218876
22/08/2012,ORD,EWR,12.66666667,11.45475085,8.918308802
12/02/2013,CLT,LGA,7,11.4142063,5.066228051
27/07/2012,LAX,ORD,15.78571429,12.37587944,12.4196891
26/12/2012,DFW,LGA,13,10.18991385,11.06259248
26/04/2012,SEA,LAX,10.04545455,11.23809395,7.38387737
14/11/2011,LAX,BOS,12,11.09294105,8.404544225
27/11/2011,ATL,DTW,11.79166667,10.37053642,9.226517392
09/03/2012,EWR,SFO,10.84210526,10.94609644,8.454211034
27/10/2011,DFW,ORD,12.13043478,12.87157256,8.449337509
22/01/2013,SEA,ORD,8.647058824,9.755890744,6.214309862
15/08/2012,DFW,LAS,13.34615385,10.45468494,8.894682941
16/07/2012,PHX,ORD,10.72727273,10.5352,6.91569518
09/09/2012,ATL,CLT,7.666666667,10.27487567,5.434097143
05/11/2011,ATL,MCO,16.25,10.88178056,10.4696181
03/01/2013,LAS,ORD,14.20833333,10.10089594,9.811170061
30/11/2012,PHL,ATL,9.352941176,11.3088124,7.491171274
04/02/2012,PHL,DFW,6,7.697005567,4.69041576
09/02/2013,ORD,PHX,11.66666667,9.795362604,9.467488227
04/10/2012,EWR,MCO,15.66666667,10.86534895,10.49575722
16/11/2011,MSP,DEN,10.6,10.85983942,8.653566347
13/01/2012,BOS,LGA,4.111111111,11.80477603,2.934469477
09/10/2011,SFO,ORD,13.60714286,12.16628554,8.412245421
15/11/2011,LGA,MIA,11,10.45468494,8.29323687
02/12/2011,DTW,ATL,8.1875,10.48191135,6.188362734
29/10/2011,ORD,BOS,12.76,10.46834783,8.496469855
24/10/2011,LGA,ATL,11.125,12.43371278,8.034233818
30/03/2012,SEA,DEN,9.263157895,10.39193217,6.072177948
11/12/2012,SEA,ORD,12.10526316,10.15803314,10.91326785
08/12/2012,DTW,ATL,10.77777778,8.974607153,8.895177514
24/09/2012,ORD,PHL,11.1,12.14978122,8.914211008
14/01/2012,LGA,ORD,8.875,11.29575534,7.022582621
14/11/2012,LAX,BOS,13.84,11.00826806,9.762513338
03/12/2012,ATL,LAX,10.57894737,11.77123239,10.76163861
06/09/2011,ORD,EWR,9.7,12.10220987,6.258467948
22/08/2012,LAX,JFK,21.36363636,13.3620298,14.02670362
06/08/2012,MSP,DEN,11.34782609,11.12193089,7.364587847
29/09/2011,ATL,MCO,11.625,11.63432418,8.626614531
16/09/2011,ATL,LAX,11.2,11.46275505,7.571877794
23/02/2013,JFK,LAX,17.06060606,11.90193215,11.3190641
28/03/2012,LAS,SFO,12.66666667,10.79813534,11.41198201
25/01/2012,SFO,DFW,11.52380952,11.35168729,9.641675413
11/11/2011,PHX,DEN,9.055555556,11.61969684,8.348809159
14/07/2012,DFW,ATL,9.95,10.56774839,6.676549692
19/11/2011,BOS,LAX,14.23076923,10.22125872,8.900821051
26/11/2011,LAX,JFK,17.32432432,12.20155159,11.15062045
16/11/2012,JFK,SFO,13.33333333,12.70075056,8.498868703
08/06/2012,MCO,ATL,10.23809524,11.33465543,6.594730941
01/06/2012,JFK,LAX,15.875,13.21503444,11.58906604
09/02/2012,DFW,SFO,8.466666667,11.39773842,6.906173911
30/03/2012,MSP,DEN,8.85,10.31225119,6.368301434
26/08/2012,DFW,ORD,12.64,11.60865056,8.405751999
23/02/2013,SEA,LAX,11.45454545,9.705346302,9.409859433
21/01/2013,LAX,LAS,12.68,10.52862159,10.15595064
25/12/2011,SFO,ATL,7.8,8.607087872,6.449806199
11/02/2013,PHL,BOS,5.363636364,11.60865056,3.90570678
01/10/2012,SEA,SFO,13.76190476,11.25155953,12.18156296
05/11/2012,ORD,DEN,7.75,11.10265448,5.183306538
18/11/2012,LAX,DFW,16.28125,10.98261462,11.55975883
14/07/2012,ATL,MCO,16.87878788,11.36856502,12.20081344
29/01/2013,LGA,ATL,4.583333333,12.2933117,3.476108936
29/09/2011,SFO,DEN,12.88,11.58635975,8.579627032
11/10/2011,DTW,LGA,8.722222222,11.26936373,6.815255859
06/03/2012,JFK,SFO,8.736842105,12.35866794,6.631927031
15/10/2011,ATL,LGA,10.80952381,11.39359863,7.103654324
22/02/2012,MCO,EWR,10.9047619,10.95660338,7.732430161
02/09/2011,JFK,MIA,12,11.18323776,7.359800722
09/09/2011,PHX,DEN,9.444444444,11.11713044,6.955507528
07/10/2012,EWR,LAX,12.2173913,10.57419046,8.959284274
22/12/2011,DTW,LGA,12,10.39900989,7.89055572
01/07/2012,MIA,LGA,16.24242424,11.36435988,10.09031189
30/01/2012,ORD,LAX,11.5,12.22823267,7.95672821
19/08/2012,DFW,LAS,14.28571429,11.08317675,9.486275243
29/01/2013,DFW,LGA,6.6875,11.4667443,4.867836617
29/07/2012,JFK,LAS,16.84375,10.88178056,11.68155252
13/12/2011,MSP,ORD,8.764705882,12.20423694,8.097294392
19/07/2012,ORD,SFO,10.68181818,12.46430613,6.763954631
30/10/2012,ORD,SFO,15.16666667,11.75423158,11.41711762
24/04/2012,DFW,ORD,8.411764706,12.47594045,5.874295953
13/06/2012,DFW,BOS,10.65,11.43863865,8.628441342
20/10/2012,SFO,SEA,16.64285714,10.42008329,13.05604525
07/11/2011,PHL,MCO,15.42857143,11.150477,10.69935468
10/07/2012,DFW,ORD,13,12.36360174,10.26467907
16/01/2012,ATL,EWR,10.83333333,11.33465543,10.51189802
26/05/2012,CLT,LGA,8.066666667,8.989708254,6.496885701
12/10/2011,PHX,ORD,11.33333333,10.98777361,8.278486174
18/07/2012,ORD,BOS,13.03703704,12.61016928,8.00231448
19/09/2012,LAS,JFK,16.72727273,10.39900989,10.86644125
01/07/2012,EWR,BOS,8.352941176,9.405865567,5.667243339
14/05/2012,ORD,LAX,12.41666667,12.57530891,8.727351641
10/12/2011,SFO,DEN,13.6,11.30011786,9.91631652
22/04/2012,ATL,DEN,8.65,11.01335667,6.019923063
05/02/2013,DEN,ATL,7.466666667,10.40606085,5.501514943
08/05/2012,DEN,DFW,9.133333333,11.45073583,10.34315969
10/12/2012,PHL,BOS,9.071428571,11.64521988,10.66600845
09/05/2012,DEN,ATL,9.75,10.71652964,6.422616289
17/05/2012,ORD,BOS,13.23076923,12.76143842,10.61812674
10/03/2012,LGA,ATL,7,10.65597315,4.472135955
29/08/2012,SEA,LAX,15.16,11.34744389,12.22933631
09/12/2011,DFW,SFO,10,10.87631943,6.62531032
23/09/2012,SFO,SEA,13.40740741,11.2782025,10.24041488
13/10/2012,DEN,MSP,7.2,8.989708254,4.768947173
28/07/2012,LAX,BOS,12.11111111,10.34162149,8.011210095
07/01/2013,SFO,BOS,11.72727273,10.70457462,8.805743895
01/03/2013,DFW,BOS,12.52380952,10.7809465,10.78711754
26/06/2012,ORD,DFW,14.44444444,12.52176526,11.87218253
04/12/2012,LAX,DFW,15.2,11.29575534,12.87115638
28/10/2012,PHL,MCO,15.55172414,10.86534895,12.22873141
09/04/2012,MCO,EWR,17.96551724,10.9088489,13.67344339
18/10/2012,EWR,LAX,14.6,10.71056171,11.81101181
21/01/2013,ATL,MSP,10.05263158,10.76939863,8.746260688
07/12/2011,EWR,MCO,13.45833333,10.37053642,9.600630263
02/03/2012,LAS,SFO,9.210526316,10.45468494,8.100610041
25/09/2012,LAX,LAS,18.72222222,11.26492859,13.74172189
18/03/2012,ORD,BOS,12.91304348,11.35168729,10.68521937
12/11/2012,LAX,EWR,13.32,10.87084226,9.860358344
03/09/2012,LAX,ATL,13.91304348,10.64980794,11.60295042
24/12/2011,ORD,IAH,11.47826087,9.936359882,7.573095712
31/01/2012,DEN,DFW,10.33333333,11.04360019,8.394676184
11/04/2012,SFO,DEN,10,11.12193089,8.14573147
25/04/2012,JFK,LAX,16.86666667,13.45487582,12.27201283
21/09/2011,PHL,MCO,14.62962963,10.37769565,9.699913355
25/12/2012,CLT,ATL,9.631578947,8.550853187,8.132312274
02/02/2012,ORD,SFO,14.56521739,11.94559578,12.34292616
05/03/2013,SFO,LAS,10.11111111,8.148914309,10.49307272
06/07/2012,JFK,LAX,19.70731707,12.58845803,13.00815879
04/01/2012,DFW,SFO,14.66666667,10.26730984,10.14510113
24/02/2012,ORD,SFO,10.05555556,11.90193215,8.306427152
05/01/2013,BOS,PHL,8.588235294,7.014547027,5.927255093
20/03/2012,SFO,LAX,17.85714286,12.53978448,14.17800667
06/09/2012,BOS,ATL,11.60869565,11.58635975,9.148964822
08/02/2012,EWR,LAX,9.235294118,10.5482876,7.578995743
19/01/2012,CLT,LGA,5.833333333,11.34319081,4.281744193
24/10/2011,DTW,ORD,10.90909091,11.50226873,7.090631585
08/07/2012,ATL,EWR,10.71428571,10.64980794,9.354907039
10/03/2012,ORD,DTW,9.466666667,8.607087872,9.709102259
27/08/2012,DTW,ORD,8.352941176,11.14574955,5.533321521
02/02/2012,LGA,DTW,5.636363636,11.00316552,4.588523232
05/12/2012,SEA,ORD,9.25,10.356135,8.338664961
21/10/2011,LAS,SFO,13.26923077,11.45073583,8.883952689
08/10/2011,EWR,BOS,11.6,8.959382776,8.469139023
25/05/2012,LAX,LAS,13.38461538,11.74395621,9.504007252
09/01/2012,LAX,EWR,7.777777778,10.59973847,5.69370711
13/11/2012,BOS,PHL,10.05263158,12.05630045,7.412254749
21/12/2012,EWR,BOS,15.52,9.653393757,12.84237777
02/12/2012,DEN,SEA,12.05263158,9.918164852,11.38455915
17/09/2011,DFW,SFO,12.04166667,9.989903534,7.743042693
09/11/2012,ATL,EWR,10.15,11.29575534,9.074400082
21/02/2013,SFO,DFW,7.529411765,11.11713044,5.501336736
28/09/2012,PHX,DEN,10,10.89265509,8.602325267
06/08/2012,SFO,EWR,14.7037037,10.5352,10.93271314
21/11/2011,LAX,JFK,14.87096774,12.86028105,10.28183491
20/02/2012,LGA,BOS,3,9.441616996,2.828427125
18/10/2011,LGA,ATL,10.0952381,12.32376096,6.378908699
07/11/2012,BOS,PHL,6.5,11.47072504,4.183300133
09/04/2012,ORD,LAS,7.75,10.99804899,5.183306538
12/02/2013,DTW,LGA,5.363636364,10.58700821,3.8541595
19/03/2012,ATL,LAX,11.68421053,11.80144868,9.894176916
28/11/2011,DFW,PHL,10,11.22453043,7.958224258
18/01/2013,ATL,ORD,8.333333333,11.55241587,6.480740698
05/03/2013,ATL,MIA,5.4,8.531725062,4.7656176
25/12/2012,JFK,MIA,17.82758621,9.307035783,13.87976164
25/03/2012,LAX,EWR,9.277777778,10.96705145,7.193179413
12/11/2011,LAS,DFW,13.34782609,10.44781578,8.916831356
16/07/2012,BOS,ORD,10.61904762,12.62307574,7.546364625
05/04/2012,BOS,EWR,6.642857143,11.77461404,4.413391211
11/11/2012,ATL,DEN,8.315789474,10.65597315,6.037407755
29/09/2011,DTW,ORD,10.89473684,11.64883768,8.633878598
31/10/2012,DEN,LAS,11.69565217,10.356135,8.070342916
27/11/2011,PHL,MCO,16.76470588,10.97225362,11.67244573
02/03/2012,EWR,LAX,10.05,10.43400108,8.899881726
27/11/2012,ATL,PHL,12,11.41010294,10.49812013
06/09/2011,EWR,ATL,8.3125,11.09294105,6.117938106
15/07/2012,LAS,LAX,14.44827586,11.65964917,10.45598327
05/06/2012,MIA,JFK,12.64,10.21347175,8.390868052
29/01/2013,ORD,BOS,8.941176471,11.55621807,6.786665126
04/03/2013,BOS,LAX,5.833333333,8.607087872,4.152399817
08/11/2012,PHL,DFW,7.266666667,10.96705145,4.891197146
02/02/2012,ATL,MSP,9,10.56774839,6.672804192
04/10/2012,ATL,SFO,9.944444444,10.67434745,8.585022678
07/11/2012,ORD,MSP,9.6875,12.47825863,8.364358911
13/09/2011,EWR,BOS,10.66666667,11.53328775,8.152949665
26/11/2011,ORD,PHX,13.11538462,9.567136731,8.751351544
28/10/2012,LGA,DTW,11,10.4615289,7.968688725
14/11/2011,LAX,SEA,10.75,11.70929024,8.496903461
27/12/2012,DFW,LAX,15.57142857,10.6804322,12.7116994
15/11/2011,BOS,PHL,6.5,11.80809744,4.183300133
05/04/2012,BOS,ATL,11.78947368,11.25155953,11.97023599
20/09/2012,BOS,EWR,10,11.83445797,7.505553499
02/10/2012,SFO,DEN,12.14285714,10.5352,9.067997101
16/02/2012,CLT,ATL,9.176470588,11.23809395,7.45180594
22/08/2012,LAX,ORD,15.93103448,12.2933117,11.52305464
23/10/2011,LAX,ATL,11,11.31314452,8.395009856
19/01/2013,DFW,LAS,11.0952381,9.42977584,7.78398845
22/06/2012,JFK,LAX,18.05405405,13.31085124,12.40507501
14/12/2012,DEN,SEA,10.76190476,10.5933842,7.660970969
05/01/2013,ORD,ATL,12.21052632,9.405865567,9.144390797
20/12/2012,ORD,DEN,7.5,10.39193217,4.760952286
23/02/2013,PHL,DFW,8.866666667,7.66668009,7.872798256
30/10/2012,SFO,BOS,12.57692308,10.73431968,9.325976954
26/10/2012,ORD,DTW,10.05555556,11.18787125,7.899904856
15/09/2011,LAX,SFO,13.53333333,13.00723408,8.748333175
21/01/2013,PHL,DFW,8.6875,11.07827537,7.427146154
24/12/2012,MCO,ATL,12.90909091,9.268581312,11.01042403
01/12/2012,PHL,MCO,20.5952381,10.05898461,13.77176242
04/02/2012,LGA,DFW,9,9.077833738,8.960229589
15/03/2012,ORD,LAX,13.5,12.19347226,10.121007
02/08/2012,JFK,LAX,17.16216216,13.4019849,11.00129667
01/01/2013,ATL,DTW,11.15,9.441616996,8.462144807
28/02/2012,ORD,PHX,9.157894737,11.00316552,5.927929729
24/02/2013,LAX,EWR,9.421052632,10.31963724,6.388494776
03/04/2012,LAS,DFW,8.611111111,10.29739075,7.593641991
11/01/2013,SFO,SEA,9.45,11.08317675,7.214568594
27/10/2011,ATL,SFO,9.631578947,10.93552998,6.576139752
29/12/2011,CLT,ATL,9.352941176,8.897211161,7.305316356
30/10/2012,ATL,CLT,7.8125,10.96183473,6.503524685
17/10/2012,LGA,ATL,10.57142857,12.85839246,8.623058788
06/01/2013,BOS,PHL,8,9.268581312,5.855400438
20/10/2012,ORD,PHX,10.6,10.05898461,8.331297997
14/07/2012,ORD,EWR,14.79166667,10.39193217,12.69021933
23/11/2011,PHL,DFW,9.111111111,9.74589085,6.406695844
28/04/2012,MIA,JFK,14.18518519,10.4615289,10.45516816
07/02/2013,BOS,SFO,10.05,11.54096256,9.029046694
16/01/2012,BOS,ATL,8.470588235,10.97744131,5.658153929
13/04/2012,LAX,EWR,10.22222222,10.93552998,8.537498983
13/04/2012,ORD,PHX,9.470588235,10.39900989,9.341558001
10/09/2012,ORD,SEA,12.09090909,11.49835482,9.138662458
19/05/2012,MSP,ORD,14.84,10.05898461,12.01970604
20/11/2012,ORD,ATL,9.352941176,11.00316552,7.672525468
19/05/2012,PHL,MCO,12.96153846,10.32699416,8.440288001
24/10/2012,ORD,IAH,11.28571429,10.99804899,8.426997432
19/02/2012,SFO,SEA,12.81818182,10.40606085,10.81725413
23/07/2012,MSP,ORD,11.16666667,12.46663881,8.29702234
28/11/2012,JFK,LAX,16.5,13.25670298,11.12393525
08/05/2012,DFW,ATL,11.95454545,11.56757836,11.20151891
30/08/2012,ATL,MCO,10.1,11.59753846,7.033004898
12/02/2012,DEN,ORD,14.6,10.70457462,12.32882801
07/12/2011,DFW,LAX,16.33333333,11.69876353,11.51410929
22/11/2012,SFO,ORD,10.57142857,9.785572682,7.124404737
06/08/2012,SEA,SFO,13.44,11.6560523,9.996165932
09/03/2012,JFK,MCO,13.67857143,10.89265509,9.684097585
11/10/2011,ORD,DEN,13.08,11.30011786,8.999629622
26/10/2011,DTW,LGA,6.5625,10.94609644,4.661455424
04/11/2011,BOS,LAX,11.47826087,10.88722575,8.887527344
22/05/2012,JFK,MIA,14.6,10.561284,10.86278049
04/04/2012,MCO,PHL,17.125,11.04360019,11.3072914
22/08/2012,IAH,ORD,13.04347826,10.63741603,9.641191273
26/10/2012,LGA,ATL,12.88888889,12.72323273,9.613025352
30/03/2012,DFW,LAS,10.35,10.68649717,7.292930968
22/08/2012,ORD,LAS,13.41666667,9.998679906,9.846282312
24/10/2012,ATL,MIA,15.44827586,10.98777361,11.29344376
30/08/2012,DEN,MSP,11.90909091,11.08806529,8.885028022
01/03/2013,BOS,LAX,10.42105263,10.39193217,9.400447918
22/06/2012,DFW,ORD,12.65384615,12.20423694,9.60808954
04/04/2012,DTW,ORD,7.142857143,10.7809465,5.558875687
27/02/2012,SEA,DEN,8.75,10.3848275,7.895146188
28/04/2012,LAX,ATL,15.10344828,10.93552998,11.04324237
03/08/2012,LAS,ORD,16.4,10.18991385,11.58357934
24/01/2013,MIA,JFK,11.55555556,9.344713342,11.90265528
27/02/2012,SFO,SEA,9.555555556,11.5139614,7.747654083
24/01/2013,ORD,SEA,14.04347826,10.97225362,12.50991701
15/11/2011,EWR,ATL,9.555555556,10.95660338,7.014457526
07/02/2012,JFK,MCO,10.55,10.15803314,8.088165494
11/11/2012,ORD,BOS,9.6,11.84099029,8.406764194
04/06/2012,LAS,ORD,11.08695652,11.04360019,6.927632703
13/01/2012,ORD,DTW,6.466666667,11.19710382,5.06904706
15/12/2012,LGA,ATL,12.84,11.4142063,10.53834269
06/12/2011,DFW,LAX,12.92307692,11.39359863,8.34229262
15/04/2012,IAH,LAX,13.64,10.90346657,10.05766706
29/12/2012,DFW,ORD,13.60869565,9.476695944,11.12629617
23/11/2012,ORD,ATL,7.705882353,8.625462166,5.903015182
12/10/2012,DFW,LAX,15.03571429,11.6560523,10.76166772
22/09/2012,IAH,ORD,12.4,9.522464517,10.68397718
20/04/2012,MSP,ATL,13.1,10.93552998,12.91632993
21/05/2012,BOS,PHL,8.944444444,11.74051847,6.178446618
16/02/2012,EWR,LAX,14.52173913,11.14101009,12.24696462
25/04/2012,ORD,PHX,11.10526316,11.59009343,10.43974636
16/10/2012,PHL,DFW,7.4,10.65597315,4.99714204
14/01/2012,DFW,ORD,9.526315789,10.44092122,6.449534187
09/09/2011,ORD,DFW,10.81818182,12.42181117,8.009734337
17/02/2013,PHL,MCO,14.16,10.88722575,10.8
24/11/2012,CLT,LGA,10.0952381,10.18991385,6.378908699
04/03/2012,LAS,DEN,10.85,10.50207345,8.499380782
25/09/2012,ORD,BOS,9.368421053,11.97009499,6.23797088
19/09/2011,LGA,ATL,8.631578947,13.33002475,6.709947229
12/04/2012,SFO,DEN,8.647058824,11.24259329,6.604365758
01/06/2012,LGA,CLT,8.125,10.74608613,9.251126058
30/12/2011,LGA,BOS,9.769230769,7.439358535,10.3049652
12/02/2013,LGA,DFW,9.941176471,11.63067809,9.181983638
06/01/2013,DFW,PHL,8.923076923,10.03337813,10.11155724
23/08/2012,ORD,SFO,14.76923077,11.84099029,11.47974805
03/10/2011,DFW,LGA,12.60869565,11.95175082,8.558563656
30/09/2012,MIA,JFK,14.24,10.28241094,12.33315315
18/12/2011,SFO,SEA,10.83333333,10.63118906,7.376028545
05/09/2011,ATL,DTW,9.142857143,10.80382993,6.303060481
12/11/2012,ATL,DFW,9.157894737,12.62735812,5.899747244
01/03/2012,EWR,BOS,7.25,11.44671215,5.790797297
05/01/2013,ORD,LGA,9.294117647,10.31225119,7.888002804
23/06/2012,EWR,ORD,10.9,10.26730984,8.843076388
01/01/2012,ATL,LAX,13.10714286,10.18199462,9.105713655
02/12/2011,ORD,LAX,13.75,12.0936875,10.50440825
20/06/2012,ORD,SFO,12.33333333,12.20691843,10.36982803
21/05/2012,ORD,SEA,11.68181818,11.51007198,9.104610886
21/09/2011,EWR,BOS,11.33333333,11.91137508,8.308630052
15/11/2012,MCO,ATL,13.53846154,12.5149629,11.16505538
24/05/2012,LAX,ATL,14.37037037,11.98826049,11.90716703
10/01/2013,LAX,DEN,13.11538462,11.49050228,8.673301208
11/07/2012,LAS,ORD,14.22222222,10.12559797,10.0166528
26/12/2011,SFO,DEN,12.70833333,9.589077875,9.562058932
24/08/2012,BOS,PHL,10.85714286,10.59973847,7.741354625
22/11/2011,DFW,PHL,12.73913043,9.695070927,9.621081924
15/05/2012,ORD,LGA,13.875,13.68320946,10.99135035
09/01/2013,PHX,ORD,9.833333333,9.805101403,8.583499903
30/11/2012,LAX,EWR,9.470588235,10.72247853,7.85905248
14/11/2012,DFW,SFO,10.52941176,11.21543297,9.618456523
12/02/2013,DEN,LAX,16.40740741,11.03357341,12.61945768
11/02/2012,ORD,ATL,9.588235294,9.715565373,7.599825849
11/05/2012,SFO,DEN,11.52380952,11.3088124,8.28624793
09/11/2012,EWR,MCO,15.71428571,10.59973847,10.79388422
25/10/2011,ORD,SFO,13.16,12.17720783,9.044703791
28/11/2012,DEN,ORD,9.5625,10.58700821,10.92378903
27/10/2011,LAX,ORD,14.82758621,12.5240272,9.558350745
30/09/2011,ORD,LGA,13.82142857,13.2228214,8.654065931
17/02/2012,PHL,ORD,11.42105263,11.62702485,9.75998514
20/12/2012,DEN,LAS,10.2,9.998679906,9.111011267
25/12/2011,IAH,LAX,15.75862069,10.14997708,11.43820407
01/09/2011,DFW,ATL,12.25,12.68630131,8.103944289
20/01/2013,SFO,ATL,8.444444444,10.03337813,6.455478496
31/01/2012,EWR,BOS,8.3125,11.3088124,6.096105314
13/11/2011,MIA,LGA,13.76923077,10.8151672,8.036455399
29/08/2012,SEA,ORD,17.52941176,10.99291838,11.71177934
21/11/2011,DFW,BOS,10.25,9.189208663,9.532400887
19/03/2012,LGA,MIA,9.352941176,11.01843144,7.407269879
26/07/2012,EWR,MCO,15.68965517,10.66211806,11.39581204
03/03/2012,SEA,DEN,9.526315789,9.522464517,6.535105381
03/11/2012,ORD,IAH,11.6875,8.989708254,10.54968404
18/12/2012,LAS,JFK,14.23076923,9.42977584,10.32010733
20/01/2012,ORD,SFO,14.08,11.94251063,12.78645116
10/03/2012,SFO,JFK,15.34482759,11.38112382,11.75425717
16/05/2012,MSP,DEN,8.470588235,11.04859343,6.022018423
17/03/2012,MSP,ORD,9.529411765,8.928556029,8.201506318
25/12/2011,PHX,ORD,9.578947368,8.052010656,6.560113392
07/01/2013,BOS,SFO,12.42307692,12.11351279,9.183346131
03/12/2012,DFW,LAX,12.31818182,12.42419758,9.187913197
26/12/2011,DTW,ATL,11.47368421,9.488243818,10.3084023
27/07/2012,LAS,JFK,15.5625,11.33465543,11.16716818
20/09/2011,PHX,ORD,11.76190476,10.76939863,8.508259293
29/12/2011,ORD,DEN,13.26923077,9.805101403,9.075495324
08/12/2011,ATL,MSP,8.294117647,11.04360019,7.235025103
17/04/2012,ORD,LAX,12.25,12.14978122,8.623779057
29/01/2013,SFO,SEA,7.9375,11.38529137,7.224668389
21/06/2012,LGA,CLT,8,11.55241587,5.049752469
07/01/2012,DTW,LGA,7.642857143,8.412643615,6.084117316
30/01/2013,MSP,ORD,9.111111111,12.07939642,6.406695844
11/01/2012,DFW,LAS,10.95238095,10.21347175,7.781235059
13/02/2013,JFK,MIA,16.2962963,10.05898461,12.93122284
02/04/2012,MSP,DEN,6.5625,10.86534895,4.661455424
12/10/2012,BOS,SFO,12.30434783,11.67753018,9.373244236
29/10/2012,DFW,LAX,13.15384615,11.94559578,8.610190742
18/12/2012,ORD,DTW,8.266666667,10.89806866,6.261750858
01/10/2011,DTW,ORD,10.36842105,9.632200623,8.091219701
07/11/2011,DEN,MSP,10.26315789,11.01843144,7.422504109
18/03/2012,DFW,LAX,14.72,11.68108591,10.94501409
09/02/2012,IAH,ORD,11.28571429,11.5713498,8.415122442
10/05/2012,ORD,IAH,8.764705882,11.14101009,6.842234757
09/04/2012,PHL,ORD,10.44444444,11.99427654,8.833240843
04/02/2013,ATL,CLT,6.285714286,11.07336107,4.889998764
24/03/2012,ORD,DFW,11.91666667,10.20565213,9.045376752
18/09/2012,MIA,ATL,11.0952381,10.71056171,9.802574978
01/02/2012,EWR,ATL,9.357142857,10.88178056,11.35854231
28/01/2013,SFO,LAX,18.71875,12.53304766,13.70715465
02/09/2012,MCO,PHL,17,9.899790558,11.14113998
20/01/2013,ATL,CLT,8.352941176,9.148218535,7.079381827
22/01/2012,IAH,ORD,9.6,11.11713044,8.774364574
12/01/2013,DFW,LAS,9.277777778,8.881338931,7.193179413
03/12/2011,LAX,SFO,12.57692308,11.73016705,9.69194749
28/10/2011,LAX,JFK,14.55172414,13.26735567,9.443766678
20/01/2013,SFO,ORD,14.16666667,10.91421574,11.47271495
03/01/2012,BOS,SFO,12.52173913,10.75194163,9.685366493
14/04/2012,EWR,BOS,10.42105263,9.255584913,7.373494494
09/06/2012,ORD,IAH,13.48,9.393794484,9.390243163
20/09/2011,LAS,ORD,13.75,10.63118906,8.613619706
13/02/2013,ORD,PHX,9.789473684,10.67434745,6.746018969
05/06/2012,DFW,BOS,9.5,11.01843144,5.916079783
19/09/2011,LAX,SFO,14.03225806,12.85081895,9.03874575
